continent,region,superregion2,iso3,Country,year,Fruits,Non-starchy vegetables,Potatoes,Other starchy vegetables,Beans and legumes,Nuts and seeds,Refined grains,Whole grains,Total processed meats,Unprocessed red meats,Total seafoods,Eggs,Cheese,Yoghurt (including fermented milk),Sugar-sweetened beverages,Fruit juices,Coffee,Tea,Total Milk,Cardiovascular diseases,Chronic respiratory diseases,Diabetes and kidney diseases,Digestive diseases,Enteric infections,Maternal and neonatal disorders,Mental disorders,Musculoskeletal disorders,Neglected tropical diseases and malaria,Neoplasms,Neurological disorders,Nutritional deficiencies,Other infectious diseases,Other non-communicable diseases,Respiratory infections and tuberculosis,Sense organ diseases,Skin and subcutaneous diseases,Substance use disorders,GDD1,GDD2,GDD3,GDD4,GDD5,GDD_cluster_5,GBD1,GBD2,GBD3,GBD4,GBD5,GBD_cluster_5,PM25,MeanT,RH,PR,Heat_index,Climate_cluster_5,PHDI_total,trade,gdp,urb,Score_Whole_grains,Score_Whole_fruits,Score_Nonstarchy_vegetables,Score_Nuts_and_seeds,Score_Legumes,Score_Unsat_oils,Score_Fish,Score_Starchy_veg,Score_Dairy,Score_Red_meat,Score_Eggs,Score_Sat_fat,Score_Sugar,Fruits_Q,Non-starchy vegetables_Q,Potatoes_Q,Other starchy vegetables_Q,Beans and legumes_Q,Nuts and seeds_Q,Refined grains_Q,Whole grains_Q,Total processed meats_Q,Unprocessed red meats_Q,Total seafoods_Q,Eggs_Q,Cheese_Q,Yoghurt (including fermented milk)_Q,Sugar-sweetened beverages_Q,Fruit juices_Q,Coffee_Q,Tea_Q,Total Milk_Q,Cardiovascular diseases_Q,Chronic respiratory diseases_Q,Diabetes and kidney diseases_Q,Digestive diseases_Q,Enteric infections_Q,Maternal and neonatal disorders_Q,Mental disorders_Q,Musculoskeletal disorders_Q,Neglected tropical diseases and malaria_Q,Neoplasms_Q,Neurological disorders_Q,Nutritional deficiencies_Q,Other infectious diseases_Q,Other non-communicable diseases_Q,Respiratory infections and tuberculosis_Q,Sense organ diseases_Q,Skin and subcutaneous diseases_Q,Substance use disorders_Q,GDD1_Q,GDD2_Q,GDD3_Q,GDD4_Q,GDD5_Q,GBD1_Q,GBD2_Q,GBD3_Q,GBD4_Q,GBD5_Q,PM25_Q,MeanT_Q,RH_Q,PR_Q,Heat_index_Q,PHDI_total_Q,trade_Q,gdp_Q,urb_Q,Score_Whole_grains_Q,Score_Whole_fruits_Q,Score_Nonstarchy_vegetables_Q,Score_Nuts_and_seeds_Q,Score_Legumes_Q,Score_Unsat_oils_Q,Score_Fish_Q,Score_Starchy_veg_Q,Score_Dairy_Q,Score_Red_meat_Q,Score_Eggs_Q,Score_Sat_fat_Q,Score_Sugar_Q
North America,North America,HIC,USA,United States,2005,85.60321833,126.9325521,37.20568529,13.47022155,19.20462897,7.179273186,87.99601129,19.55000307,25.55240076,40.68252112,11.29230841,17.41219417,30.31681329,14.73156341,283.786375,87.66234428,0.881376396,0.655833789,190.5899684,5525.11096974613,1647.10103413732,1654.1767935917,1062.50268094218,51.8748576211774,697.839119439075,2580.13368468819,3165.0146398239,39.1005839774016,4905.63749277641,1956.05587691473,140.167498202735,77.6100649389176,1446.47636555882,505.139922846608,809.829047206483,638.652624803619,1118.54420532347,99.2762661871333,27.8823720166667,73.3120638844572,148.628298275,19.55000307,4,2580.13368468819,2913.36537196519,422.601201797819,1354.80185753975,1146.41470919766,5,11.75,9.93,63.33,791.71,0.61,2,47.5216329,25.6385573436769,1.3039197e+13,79.928,1.053340683,5.350201146,5.288856338,1.794818297,1.600385748,9.148084472,5.041209112,7.33102329,8.218082745,0,2.695631073,0,0,2,2,2,1,2,3,1,2,3,2,1,3,4,2,4,4,4,3,4,3,4,3,2,1,1,4,4,1,4,4,1,1,1,1,4,4,4,4,2,1,4,2,4,4,1,4,4,1,1,2,2,3,3,1,4,4,2,2,2,3,2,3,2,4,4,4,2,4,3
North America,North America,HIC,USA,United States,2010,86.27110297,128.3433522,29.61604089,13.22654723,19.32994018,8.727556661,88.06892626,19.90250633,23.0322637,35.17596571,11.10741054,16.35523814,30.15390771,14.89041751,166.6485022,89.07602889,0.863689858,0.660023039,184.7894311,4999.49505715843,1777.90638824547,1762.23141968876,1089.04652894524,57.5233254836362,593.252973911423,2539.67201712772,3270.87892268805,35.9594771309351,4808.44248560886,2018.7619029446,147.48250655031,70.4925933952238,1358.38428329636,459.170393523639,810.930141270334,640.251817699104,1311.66289933968,96.4930467024,24.8544891833333,73.9917765166,89.937524715,19.90250633,2,2539.67201712772,2870.02856816833,388.895079041647,1433.47645859536,1201.24161869393,5,9.28,9.58,63.45,801.52,2.15,2,51.45304859,28.2198829408336,1.5048971e+13,80.772,1.072333315,5.391943936,5.347639675,2.181889165,1.610828348,9.295456641,4.95866542,9.28935297,8.508312184,0,3.796626938,0,0,2,2,2,1,2,3,1,1,3,2,1,2,4,2,3,4,3,3,4,3,4,3,2,1,1,4,4,1,4,4,1,1,1,1,4,4,4,4,2,1,2,1,4,4,1,4,4,1,1,2,2,3,3,1,4,4,1,2,2,3,2,3,2,4,4,4,3,4,3
North America,North America,HIC,USA,United States,2015,86.2839103,127.9431977,28.2384215,12.88687305,19.63616097,9.594305454,88.61756574,19.49389481,24.98971922,30.95415048,11.06849737,16.78563311,30.24097147,14.48003372,201.2947366,87.27353925,0.924682278,0.656176636,186.842981,5127.11594147978,1905.4385698016,2077.03445411381,1161.11971045862,57.5419490097665,557.607344863531,2399.17131434831,3388.67744669408,34.7128801974993,4803.9207626244,2122.21183093752,172.651572386933,68.9728544593405,1449.76755046951,475.339004873638,867.253626237923,648.659731855815,1763.14312873506,98.9635297850667,24.2431676033333,74.0302234312571,107.090804825,19.49389481,2,2399.17131434831,3012.05378945146,402.370450894317,1533.27914013011,1362.84709298481,4,8.19,10.46,63.54,868.08,0.93,2,51.55813908,27.6882139340768,1.8295019e+13,81.671,1.050317608,5.392744394,5.330966571,2.398576364,1.636346748,9.31911803,4.941293469,9.718676363,8.421800691,0,3.348298844,0,0,2,2,2,1,2,3,1,1,3,2,1,2,4,2,3,4,4,3,4,3,4,4,2,1,1,4,4,1,4,4,1,1,1,1,4,4,4,3,2,1,3,1,4,4,1,4,4,1,1,2,2,3,4,1,4,4,1,2,2,3,2,3,2,4,4,4,3,4,3
North America,North America,HIC,USA,United States,2018,86.78347803,128.5983773,30.26372679,12.84237821,19.45854568,11.45427329,88.79542074,19.56795183,24.0686463,34.48911661,11.1965554,19.19479715,30.24738603,14.47326677,179.4630074,85.96569484,0.949803775,0.649753996,188.8584124,5241.79057588466,1960.48866660784,2249.96718558945,1166.31522717944,49.1951516119712,513.503247449753,2439.87791833341,3514.7927179436,35.2419550057051,4741.26210377541,2193.22349341922,181.769165974234,72.1002108910782,1486.28962416689,487.452853976865,906.327264854328,657.453071303472,2157.08090586978,100.536022333333,25.91752002,74.2344309389714,96.152692805,19.56795183,2,2439.87791833341,3125.74617695783,403.650315582357,1563.40194689364,1453.71012844646,4,7.82,10.19,64,922.87,0.89,2,49.01754118,27.4453591302619,2.0656516e+13,82.256,1.054307749,5.423967377,5.358265721,2.863568323,1.621545473,9.314150848,4.998462232,9.22347375,8.32104674,0,0.838752969,0,0,2,2,2,1,2,3,1,1,2,2,1,3,4,2,3,4,3,2,4,3,4,4,2,1,2,4,4,1,4,4,1,1,1,1,4,4,4,3,2,1,2,1,4,4,1,4,4,1,1,2,2,3,3,1,4,4,1,2,2,3,2,3,2,4,4,4,2,4,3
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,1990,75.9174394,115.4792915,76.76909827,78.06617433,31.78566457,1.873019821,255.4385918,73.24529652,45.1097225,42.45102175,58.71600288,22.91066669,40.50828436,64.53393358,205.0259831,19.52799434,0.393098515,0.57955594,106.7472615,5600.18873831309,824.40114405863,509.957438140196,1236.16538337611,1820.58158660999,3628.02212995951,1280.42847578152,1175.19810978492,114.474168674419,2004.71852925754,1049.87798332781,1156.58838516584,1117.03436833165,1804.35160676497,8219.65008860698,514.84188886544,538.621598151714,446.266129199275,68.827542642,36.8238036466667,99.119362109,141.546078715,73.24529652,2,1280.42847578152,1798.51522979135,2551.52890487334,1030.28326371737,524.289518145955,3,31.44,13.32,55.52,259.14,0.16,1,30.52075463,,54532249435.0833,41.365,3.946406063,4.744839963,4.811637146,0.468254955,2.648805381,0.795146709,3.695138389,0,9.410526028,0,0,0,0,2,3,4,4,3,2,3,4,4,3,4,4,4,4,4,2,3,3,3,3,2,1,2,3,2,1,2,2,2,2,3,3,1,3,1,3,3,4,3,3,4,4,1,3,3,2,1,3,2,1,1,3,1,,3,2,4,2,3,2,3,1,2,2,4,4,2,4,3
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,1995,76.60428515,92.77738839,59.50844392,72.18008946,32.23608838,1.892036326,254.9682755,107.6624972,52.1761909,64.84431292,18.95015563,13.4196032,37.55336153,64.07760274,137.0258785,19.68315935,0.401354651,0.759943487,102.0371274,6764.57342899096,901.886865613225,794.727296266666,1570.38030914677,1423.25931543924,2794.15606299784,1297.26750454511,1194.04084491881,111.456313799812,1814.70575180811,1125.18258330508,1134.35363649149,761.762686723442,1582.44838317417,7853.5345161397,508.782903679919,532.788218064558,557.89826543596,64.9901859711333,43.4800356733333,97.1687359582286,104.60298398,107.6624972,5,1297.26750454511,1994.19729635647,2237.28155925224,1236.13358738,663.757757165612,3,33.84,13.65,52.44,189.24,0.54,1,48.50669809,,49922013963.1417,43.731,5.800781099,4.787767822,3.865724516,0.473009082,2.686340698,5.513713023,8.459890906,0,9.816595417,0,6.85458,0,0.24829553,2,2,3,4,3,2,3,4,4,4,2,3,4,4,3,2,3,4,3,3,2,1,3,3,2,1,2,2,2,3,3,3,1,3,1,3,4,3,4,3,3,4,1,3,3,3,1,3,2,1,1,3,3,,3,2,4,2,2,2,3,1,4,2,4,4,3,4,3
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,2000,78.39100905,86.41245866,77.94514805,82.9159014,33.00646431,1.719520672,233.4006821,37.26992198,35.46337127,39.69738541,9.193690562,12.68498063,32.86765334,62.7102523,336.7948269,19.84148559,0.421145154,1.041751523,101.6683744,6667.48429285498,775.174762107634,908.023734672869,1578.82312890258,340.165152219944,2476.98391142299,1346.95007188755,1264.51156574005,108.572537078912,1712.56537766298,1183.77679722303,1030.65720282633,586.87284310215,1638.97965338996,6059.96655894384,513.473020814856,518.76128650803,537.564866320302,67.8990734612,29.2819124366667,102.866161670057,209.85536415,37.26992198,4,1346.95007188755,1979.89598676937,1748.8854084263,1176.99894550511,713.39251059045,3,30.71,13.62,52.98,184.18,0.31,1,40.98007011,44.0540299791129,65543503196.7469,46.126,2.008077693,4.899438066,3.600519111,0.429880168,2.750538693,5.705164392,4.104326144,0,9.862314002,0,7.619811844,0,0,2,1,4,4,3,1,3,3,4,3,1,2,4,4,4,2,3,4,3,4,2,1,3,2,2,1,2,2,2,3,3,3,1,3,1,2,4,3,3,3,4,3,1,3,3,3,1,3,2,1,1,3,2,1,3,2,3,2,1,1,3,1,2,2,4,4,4,4,3
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,2005,80.31157642,106.7558225,105.1353176,85.98663667,34.18225684,6.158136795,188.7510014,43.9565371,40.26020229,56.77659078,5.698384898,20.1737318,42.26652297,70.93823627,62.40744583,19.85691335,0.445008491,1.141831227,104.5358358,7440.68993280699,651.977815394204,1137.14649099146,1616.89349904231,174.53922150006,2331.45636707947,1400.58432970523,1369.78328071618,95.1643699293162,1759.93870254826,1216.36612848015,929.077347768636,452.581977047968,1562.8471503491,4806.96032739173,532.349573713084,502.289114039839,509.489904390573,76.9101818981333,39.0701749566667,103.785392888086,74.19704125,43.9565371,1,1400.58432970523,2138.10292044254,1478.94668015233,1134.43565721826,819.71780251565,3,28.42,13.99,52.6,246.54,1.96,1,42.41707045,69.5252584247083,95355710317.7964,48.537,2.368347904,5.019473526,4.448159271,1.539534199,2.848521403,5.597646265,2.543921829,0,9.112970248,0,0,0,8.938495808,2,2,4,4,3,3,2,3,4,3,1,3,4,4,1,2,3,4,3,4,1,2,4,2,2,1,2,2,2,3,3,3,1,3,2,2,3,3,4,3,2,3,1,3,3,3,2,3,2,1,1,3,2,2,3,2,3,2,2,3,3,1,1,3,4,4,2,4,4
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,2010,82.22228032,179.6299893,207.9097668,85.28302474,33.91693949,5.129220494,170.7662115,53.69346742,40.41191432,76.14904176,16.2360056,25.50215463,37.44248793,68.0443479,111.9319962,16.91055234,0.466604008,1.009220247,97.91024104,7207.7574572972,418.77415181292,1267.93068973988,1503.71960754651,83.9158338349268,2465.89029252518,1420.14680943652,1472.98076361549,88.2900381778459,1537.52339659879,1191.67593245026,856.191371897976,355.297623870735,1549.09159290807,3903.58162413933,556.926013266461,491.666542216029,370.038229248832,92.1178908907333,47.3543702366667,108.165801229086,98.60751047,53.69346742,1,1420.14680943652,2056.15029874617,1328.89405390772,961.246879679715,879.798615977955,3,33.73,14.24,51.15,223.86,0.65,1,45.88227089,49.268997799433,156258133784.147,50.956,2.892966995,5.13889252,7.484582888,1.282305124,2.826411624,5.151693749,7.248216786,0,9.830146157,0,0,0,4.027055046,2,4,4,4,3,2,2,3,4,4,1,3,4,4,2,2,3,4,3,4,1,2,3,1,3,1,2,2,1,3,3,3,2,3,2,2,3,4,4,3,3,3,1,3,3,2,2,4,2,1,1,3,3,1,3,2,3,2,4,2,3,1,3,3,4,4,2,4,4
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,2015,83.46671455,245.4164275,217.2280423,78.09144023,33.54495016,4.762580045,169.4939903,55.62073262,51.59467732,100.4718549,34.91607172,31.57345626,40.15887854,65.48892895,106.5882645,14.69961887,0.489124708,1.105700456,92.68366777,7379.84805717002,431.327108430247,1401.59082151142,1554.7645919995,57.5843661975022,2172.62002921232,1430.47463060336,1589.52627265389,83.1327677178288,1802.45053769721,1180.66454941507,810.608964166986,291.995977479322,1743.05439750095,3243.78539243156,585.301020791955,493.300766958431,335.767263570658,93.4596014207333,61.2133294933333,123.800230847971,92.339852365,55.62073262,1,1430.47463060336,2145.59295021647,1200.3974135295,993.045850214874,947.445794234926,3,37.84,14.08,53.05,292.64,2.3,1,49.05598837,30.7561914307205,209082432928.015,50.75,2.996806714,5.216669659,10,1.190645011,2.795412513,4.802328013,7.827070882,0,9.916573763,0,0,0,4.310481819,2,4,4,4,3,2,2,4,4,4,3,4,4,4,2,2,3,4,3,4,1,2,4,1,3,1,2,2,2,2,3,3,2,3,2,2,3,3,4,3,3,4,1,3,3,2,2,4,2,1,1,3,3,1,3,2,4,2,4,2,3,1,3,3,4,4,2,4,4
Asia,Europe & Central Asia,FSU,UZB,Uzbekistan,2018,83.61145868,214.7205476,317.5317736,72.58655368,33.42612615,3.225842978,176.8336248,52.35971608,49.09829559,103.9979806,47.35180715,35.76990752,39.92854919,65.13833697,124.2669873,14.5028023,0.496897566,1.164761897,92.04242857,7022.47026667377,414.905114495749,1452.40487911567,1437.47777031856,38.7910024626074,2017.79632561685,1431.87806091062,1623.04884364185,81.5454715066938,1882.11267483877,1178.3438325428,779.483733480132,286.563907898631,1862.29329054714,2578.4308221394,604.666774240974,495.254221041532,323.744296231424,110.286026873133,62.95539457,124.275411639657,98.42677049,52.35971608,1,1431.87806091062,2105.73111469493,1092.12922195021,926.191442407154,973.829550078601,3,34.84,13.48,49.56,215.86,2.33,1,42.15976184,64.1381394985722,263156175277.909,50.478,2.821105392,5.225716168,8.946689483,0.806460745,2.785510513,4.80369115,5.668089036,0,9.855465737,0,0,0,1.247033617,2,4,4,4,3,2,2,3,4,4,4,4,4,4,2,2,2,4,3,4,1,2,4,1,3,1,2,2,2,2,3,3,3,3,2,2,3,4,4,3,3,3,1,3,3,2,2,4,2,1,1,3,2,2,3,2,3,2,4,2,3,1,2,3,4,4,2,4,4
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,1990,58.41588375,47.52849989,10.74773991,71.39615695,23.39381454,0.165783656,138.1560683,79.96164086,9.793647626,30.70673644,21.98603792,16.82730062,7.860370606,17.55079477,322.0912911,28.06689705,0.240532777,0.526646696,105.3950393,5178.61047317682,540.208975044503,2431.03359881446,1051.0330728723,824.803673515305,3448.39081303426,1630.18067510602,1203.06736808551,166.586886220273,2815.0512816078,1248.81817323918,1125.07301762278,419.342224549033,2356.10408684741,1180.59001764817,562.773142610872,537.456011496289,380.243386753132,38.9658310899333,19.1092282286667,61.4507752212572,196.743724025,79.96164086,4,1630.18067510602,1898.09397091222,1360.12724563389,795.621023958401,1484.24480515537,2,23.86,26.12,81.71,970.08,0,1,39.3505372,,442817649.968852,41.409,4.308278064,3.650992734,1.980354162,0.041445914,1.949484545,7.759580858,9.8151955,0,6.540310234,0,3.304895188,0,0,1,1,2,4,3,1,2,4,2,2,2,3,3,3,4,3,3,2,3,2,1,4,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,1,4,4,2,3,2,1,4,2,4,4,2,3,1,,1,2,4,1,1,1,3,2,4,2,3,4,2,4,3
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,1995,62.45870347,54.81685836,0.728166016,59.59057723,10.14579965,0.246659667,38.57772165,85.67692315,20.18609346,40.25687925,17.43257417,13.78892601,7.887729128,17.61084798,314.4668875,28.7292966,0.245362409,0.529206632,80.53161325,5301.62804864732,560.742036520367,2732.40922982338,1048.2543589224,568.084007392106,3214.02474035828,1672.36567029637,1299.98060131766,144.583506605086,2949.09227593617,1250.59497196956,961.076298893341,453.796077654648,2374.77055722807,1158.07519301438,585.037617053019,574.479979639312,407.797753622203,33.4917239492,24.74396624,46.4100923406572,187.028732365,85.67692315,2,1672.36567029637,1965.68854475766,1267.77291159227,804.498197721384,1653.44460473135,2,22.76,26.39,81.24,1057.03,0,1,44.3806785,,596599196.819452,43.38,4.616213532,3.903668967,2.284035765,0.061664917,0.845483304,8.195520382,7.782399183,4.920314189,5.301509518,0,6.46986874,0,0,1,1,1,4,1,1,1,4,3,2,2,3,3,2,4,3,2,2,3,3,1,4,2,2,2,3,2,2,3,3,3,2,3,2,2,3,3,2,2,1,4,4,3,3,2,1,4,2,4,4,3,3,2,,1,2,4,1,1,1,1,2,3,3,3,4,3,4,3
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,2000,65.09861063,70.57656254,8.048102936,47.865919,22.11729752,0.195749804,281.356411,22.46660206,11.76959458,23.8687478,25.50120111,10.64935152,8.507847103,17.90537516,413.2641159,29.16003797,0.229541879,0.533057794,90.80354623,4939.49927736912,575.264478023767,2961.86688954753,1034.35289177317,310.094564521706,2704.26376012445,1723.2457025092,1408.7231045536,138.45957612141,3260.59006444285,1303.85592816067,776.686200305812,396.655812473162,2184.95906614806,1106.51160388856,621.426734605693,636.489870140757,478.872189585321,35.9444471193667,15.4292313,86.7236645776,230.56501745,22.46660206,4,1723.2457025092,2002.16121645288,1088.23294051188,804.808684898469,1799.17837984414,2,23.38,26.07,80.42,1095.5,0,1,49.06351083,,738371807.335473,45.186,1.210485025,4.068663164,2.940690106,0.048937451,1.843108127,7.867438154,9.46159703,6.021494516,5.860838425,0,9.740258833,0,0,1,1,1,3,2,1,3,2,2,2,2,2,3,2,4,3,2,2,2,3,1,4,2,2,2,3,2,2,3,3,3,2,3,2,3,4,3,2,2,2,4,2,3,3,2,1,4,2,4,4,3,3,3,,1,2,2,1,1,1,2,1,4,4,3,4,4,4,3
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,2005,135.5382024,126.2188666,28.62418479,41.97406609,32.80792762,5.618489718,259.8163262,23.86556085,16.42707472,51.10631031,29.15733568,21.5735018,10.48467479,19.17105034,364.5251856,24.75509616,0.35747549,0.535890866,117.0461602,4965.31425928903,587.299401085192,3181.57956575073,1036.33765489779,228.973289259601,2218.58939649987,1783.6419307889,1530.4432506154,128.222844348091,3185.06663915836,1311.93634535164,650.640309053275,304.820299018316,2067.87942229313,995.575150471282,673.234145782021,631.71866696961,486.474360887716,49.242604502,29.70229561,104.590404466686,203.249625845,23.86556085,4,1783.6419307889,2025.41150018069,942.100101563366,811.818527991491,1906.64911636017,2,21.22,26.85,80.55,1619.79,0,5,45.98591017,,1010441611.9998,47.032,1.28585996,8.47113765,5.259119442,1.40462243,2.733993968,8.318793727,8.826851444,2.35043728,7.335094267,0,0,0,0,4,2,2,3,3,3,3,2,2,3,2,3,3,2,4,3,2,1,3,3,1,4,2,2,2,3,2,2,3,3,3,2,3,2,3,4,3,2,3,3,4,2,3,3,2,1,4,2,4,4,4,2,3,,1,2,2,4,2,3,3,2,4,3,3,4,2,4,3
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,2010,137.6658131,118.8985365,17.82108466,40.49396776,34.69871168,5.233134832,275.5017263,38.04583826,24.89827246,73.07787898,34.42243353,14.95778458,13.49024751,20.6679887,339.2892471,25.13501369,0.343691141,0.775798711,147.3106689,5611.95316744668,594.336102596682,3532.59472960264,1041.19031092462,188.550068283413,1958.07693737815,1826.84157238194,1662.51467046674,116.779344160215,3680.76129564732,1342.60769033793,570.812885675056,274.326109222842,2088.14649100439,886.18859546828,733.871861949843,631.490623815847,513.719014296057,52.6869666464667,37.64464534,116.200493148114,189.89160743,38.04583826,4,1826.84157238194,2257.57128335743,868.982918741764,817.763206760651,2082.04267670924,2,21.25,26.96,80.91,1653.95,0,5,55.95140387,,1161310869.7363,48.961,2.049883527,8.604113319,4.954105688,1.308283708,2.891559307,8.483696483,7.912771957,5.421236895,9.073445256,0,5.252307729,0,0,4,2,1,3,3,2,3,3,3,4,3,2,3,3,4,3,2,3,4,3,1,4,2,2,2,3,3,2,3,3,3,2,3,2,3,4,4,2,3,3,4,3,3,3,2,1,4,2,4,4,3,2,4,,1,2,3,4,2,2,3,2,3,4,4,4,3,4,3
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,2015,129.3543108,84.60225983,15.94849389,46.27992738,49.88818563,6.366812666,260.5581928,24.47024857,15.37080792,49.501725,32.65749782,16.31257558,9.886345627,17.41909177,339.844579,23.40435343,0.250649723,1.032391727,128.6498956,5791.95781742111,635.572292723092,3999.98240355646,1266.63479333966,188.737221608954,1616.98464213691,1873.6481378102,1798.25289938058,111.632993994384,4303.81999524711,1413.46040082309,622.700698149626,250.170860294356,2151.21704967482,918.397590323941,791.374145568827,673.493047480848,602.332751319551,43.6969210689,27.0617028333333,119.838481758514,193.06225319,24.47024857,4,1873.6481378102,2450.19966829338,837.120150883284,951.103543031376,2336.73772551865,2,24.2,26.48,80.57,788.71,0,1,51.37091806,,1324041018.12569,50.964,1.318440117,8.084644425,3.52509416,1.591703167,4.157348803,8.392774551,8.219184406,4.442894683,7.79776665,0,3.841067104,0,0,4,1,1,4,4,2,3,2,2,3,3,2,3,2,4,3,2,4,3,3,1,4,3,2,2,3,3,2,3,3,3,3,3,2,3,4,4,2,2,3,4,2,3,3,3,2,4,3,4,4,2,2,4,,1,2,2,4,1,2,4,2,3,3,4,4,3,4,3
North America,Latin America & Caribbean,LAC,VCT,St. Vincent and the Grenadines,2018,143.5123003,104.2976827,16.53048423,43.3182697,46.3209982,6.196200708,172.829589,19.9706107,18.8558622,57.34919618,31.94736802,14.86502007,9.850545812,17.29678636,1072.663815,22.59875215,0.313747184,0.743732125,133.0319136,6200.42770939138,644.726568297883,4328.06866372477,1347.01088601904,164.656525332825,1305.07232496749,1898.46474856053,1880.52634121527,107.505369475431,4421.55040994426,1455.7973178707,644.555353166688,214.876578554,2116.36413900075,963.428328392176,833.790270845254,695.164730059496,614.237939034469,47.1693718072,30.3566928166667,100.504552839714,557.99104235,19.9706107,4,1898.46474856053,2567.72166471689,788.065516984194,995.868727158462,2511.61669689213,2,23.4,26.31,80.45,1045.11,0,1,54.94043748,,1541347208.55904,52.198,1.076002732,8.969518769,4.345736779,1.549050177,3.860083183,8.401863776,8.34247083,5.037811518,8.008962289,0,5.348937427,0,0,4,2,1,3,4,2,2,1,2,3,3,2,3,2,4,3,2,3,3,3,2,4,3,2,2,3,3,2,3,3,3,2,3,2,3,4,4,2,3,2,4,1,3,3,2,2,4,3,4,4,3,2,4,,1,2,1,4,2,2,4,2,3,4,4,4,4,4,3
South America,Latin America & Caribbean,LAC,VEN,"Venezuela, RB",1990,127.7689403,41.98584836,6.453277464,61.22617402,49.26225227,0.763424854,150.7744345,25.59084913,48.89800131,57.67768893,20.37458729,14.88565213,9.005204306,19.84107138,345.4203136,27.1821836,0.449184478,0.52686968,137.6237519,3443.597132364,673.703058580903,972.939805776338,984.693961585746,1723.86498082594,3840.10364292972,1621.69694053457,1496.31336614999,498.672187558393,2082.89753445161,1111.91930160575,653.226092301329,503.845892696667,1839.5676615217,1555.52941936736,524.589781374443,506.76312517376,289.915153005627,53.3246512300667,40.4871141233333,75.9283311711429,203.32324381,25.59084913,4,1621.69694053457,1491.5387114919,1516.40141102873,829.198510083324,739.851465475049,3,22.84,24.95,82.13,2341.8,0.89,5,47.47807158,57.7072173831782,188302159930.86,84.284,1.378817302,7.985558769,1.749410348,0.190856214,4.105187689,6.241359156,9.095797897,3.080137129,8.323501379,0,5.327445698,0,0,4,1,1,4,4,1,2,2,4,3,2,3,3,3,4,3,3,2,4,1,1,2,2,3,2,2,3,3,2,3,2,2,1,2,2,2,3,3,4,2,4,2,2,2,2,1,2,2,3,4,4,3,3,2,4,4,2,4,1,1,4,1,4,3,4,4,3,4,3
South America,Latin America & Caribbean,LAC,VEN,"Venezuela, RB",1995,122.5087241,73.66910675,35.54953698,58.90937622,59.43884581,0.81031218,198.3361105,28.53462646,34.45742454,45.18190204,45.07178676,17.57597724,9.983785417,21.17743785,394.0155757,29.72104799,0.347120023,0.529550006,150.7563565,3606.21120418807,642.482992667756,1157.95968302465,902.086321874312,1361.9285892201,3044.59939460689,1663.77277649812,1593.91059086313,404.54007800055,2200.11328584688,1142.28418150998,618.610345064897,360.979859855142,1759.44994463525,1230.99467272556,544.173792334849,508.150165992168,286.903080509569,56.6332978122333,32.4051012733333,91.5884039572571,226.46247596,28.53462646,4,1663.77277649812,1562.26602254208,1254.44326915834,772.284657271034,833.054924508409,3,22.76,25.28,78.14,2068.71,0.4,5,41.08892641,47.3423429413769,251782297678.313,86.014,1.537425995,7.656795256,3.069546115,0.202578045,4.953237151,5.98451524,6.06392591,0,9.095878988,0,2.525023708,0,0,4,1,3,4,4,1,2,2,4,3,4,3,3,3,4,3,3,2,4,1,1,3,1,3,2,3,3,3,2,3,2,2,1,2,2,2,3,3,3,3,4,2,3,2,2,1,3,2,3,3,4,3,2,2,4,4,2,4,1,1,4,1,2,2,4,4,2,4,3
